x,y,z
1023,12,-86
941,98,-141
1020,16,-105
949,-94,-113
992,-27,-121
1031,35,-125
926,63,-105
1027,78,-113
980,-63,-137
988,82,-117
1020,-70,-117
988,-8,-105
977,16,-129
1047,-63,-109
996,-16,-141
1008,8,-141
1012,-59,-90
996,-4,-109
977,8,-137
1020,-63,-82
1020,0,-125
1051,12,-125
1000,16,-117
1008,4,-141
988,-51,-98
922,82,-141
1043,35,-102
977,55,-109
988,4,-113
945,90,-117
1016,39,-121
992,-59,-105
1020,70,-141
1012,-35,-86
973,-27,-117
965,27,-133
1008,-47,-86
996,-20,-125
957,20,-137
988,-39,-63
1027,-47,-129
965,23,-137
1000,-35,-86
996,-39,-109
977,4,-133
992,27,-137
934,78,-129
969,20,-113
961,113,-137
1059,39,-90
992,-4,-102
984,8,-137
1008,-78,-90
1008,43,-121
1055,12,-129
1004,16,-113
1020,20,-125
992,-39,-121
930,51,-145
1039,8,-105
984,27,-117
1004,31,-102
953,109,-137
1023,43,-109
980,-23,-113
1016,74,-145
1008,-63,-86
969,4,-129
973,8,-117
953,-23,-90
969,66,-133
1062,55,-90
914,0,-117
1023,55,-102
953,35,-152
1023,-12,-105
1000,-74,-94
984,70,-105
1012,39,-141
992,-82,-133
965,59,-145
1059,27,-74
973,70,-148
1000,-23,-113
1016,-70,-125
984,74,-145
1004,-20,-78
1004,-70,-137
965,39,-105
1023,-39,-82
988,-8,-133
949,27,-129
1016,-23,-105
961,12,-109
1016,23,-117
957,-47,-148
957,98,-121
1012,47,-105
992,47,-133
1023,66,-90
961,51,-145
980,0,-125
957,35,-98
1012,-51,-94
1066,43,-86
922,39,-109
1016,20,-86
945,82,-148
1023,-4,-94
1004,-43,-94
977,94,-109
1027,70,-121
977,-55,-160
973,43,-145
1039,-20,-82
953,98,-137
1004,63,-102
1004,-39,-133
992,82,-145
996,-55,-78
988,-27,-152
988,20,-109
1000,-70,-94
992,35,-117
1043,8,-125
961,27,-125
984,-23,-125
1027,59,-82
977,94,-145
1035,23,-94
965,66,-125
984,-4,-145
1000,-102,-78
953,86,-145
996,12,-121
949,74,-102
1012,-31,-90
1062,12,-90
930,70,-109
1012,-27,-86
988,-82,-137
973,78,-125
1027,-47,-94
984,-39,-98
965,16,-137
1035,-39,-82
984,-39,-125
988,16,-133
1031,-39,-78
969,31,-121
1035,12,-125
949,-23,-129
984,90,-121
1031,47,-94
1000,16,-129
1055,43,-90
996,82,-129
973,20,-117
949,74,-141
984,4,-125
984,-121,-109
988,66,-148
1027,-23,-90
1004,-66,-113
1027,0,-133
1016,0,-82
941,98,-145
1016,35,-98
941,-74,-121
980,-20,-125
1035,55,-109
914,70,-94
1023,78,-105
977,-35,-137
988,90,-109
1004,-78,-98
977,16,-98
980,20,-141
1012,43,-105
980,12,-137
988,-109,-98
965,-8,-152
1000,70,-125
1008,-90,-109
980,59,-141
1016,27,-74
977,63,-164
1031,39,-129
961,-70,-105
988,27,-125
1031,8,-74
973,98,-129
996,-27,-133
977,-102,-129
1004,94,-145
1016,-51,-94
996,-47,-117
1031,-23,-133
1016,66,-102
980,-31,-125
977,23,-145
1000,-55,-78
1000,-12,-113
961,16,-133
992,-63,-55
1020,-16,-133
969,12,-125
1004,-55,-90
992,-8,-117
977,8,-137
996,-4,-121
953,-39,-102
992,12,-129
1027,-43,-86
934,-35,-113
969,20,-129
1023,-55,-82
934,102,-133
1004,78,-113
977,-27,-152
1000,109,-145
996,-90,-94
969,20,-113
980,-23,-141
1012,-94,-90
961,39,-133
1055,-8,-117
988,-98,-90
996,43,-129
1062,8,-125
938,31,-121
1008,39,-125
1004,-98,-113
961,43,-125
1047,0,-90
980,90,-121
1016,63,-125
977,105,-164
1016,-94,-121
1047,-8,-74
965,98,-133
1000,59,-117
1004,-43,-125
980,74,-148
1000,-43,-70
996,-47,-152
996,31,-121
1000,-66,-90
996,12,-121
1039,16,-113
973,4,-137
988,-16,-133
1023,59,-82
980,94,-145
1039,27,-98
961,51,-113
973,12,-152
980,66,-105
1000,-12,-141
1051,39,-78
965,51,-145
1008,0,-98
953,86,-145
1047,16,-105
957,-51,-117
988,12,-133
1016,8,-98
973,109,-129
980,-43,-94
961,-55,-133
953,113,-164
984,-4,-113
945,-55,-125
980,102,-137
988,-55,-98
1004,-20,-121
973,74,-141
1004,-59,-74
996,-20,-156
1000,27,-121
1000,-78,-94
992,39,-117
1047,8,-125
973,35,-133
973,16,-125
1004,-113,-102
992,78,-141
1043,4,-90
953,70,-117
977,31,-145
977,82,-117
1012,-8,-133
1059,20,-82
977,78,-152
1008,-12,-86
988,-82,-129
953,55,-109
1008,-39,-98
984,-78,-133
980,16,-117
1027,-43,-86
988,-35,-98
957,16,-141
1059,-39,-86
996,-43,-141
1004,20,-137
1035,-39,-94
988,-4,-109
965,16,-133
1027,-43,-78
973,-35,-121
961,23,-125
992,-23,-90
977,-43,-129
977,0,-113
1047,-31,-94
992,86,-141
1000,8,-125
984,-59,-152
984,98,-148
992,-35,-102
984,-47,-129
1008,78,-129
1008,-70,-94
965,-47,-137
988,-16,-121
1047,43,-109
1008,16,-117
1043,16,-133
977,35,-156
1027,-113,-129
1043,59,-86
953,98,-141
1035,31,-86
969,55,-137
1043,-35,-109
1008,-86,-94
965,66,-137
1016,16,-113
941,70,-105
1016,-55,-125
1059,20,-78
922,74,-113
1008,0,-86
949,102,-137
1031,4,-105
965,-8,-125
988,-8,-117
1031,86,-121
980,-20,-141
984,8,-160
1051,-59,-82
953,105,-141
1008,39,-105
984,-4,-141
1016,78,-137
1004,-82,-86
965,-16,-148
973,16,-109
992,-90,-90
1000,59,-129
1047,20,-129
969,47,-137
1008,-78,-129
1035,51,-63
977,78,-148
1031,0,-82
957,70,-121
1016,-23,-125
1000,-86,-117
957,94,-129
1023,20,-109
941,82,-109
1020,-43,-94
1055,-8,-86
930,78,-105
1023,82,-105
980,-70,-133
969,12,-133
1020,-59,-90
973,-23,-94
969,16,-125
1031,-59,-90
980,-16,-133
988,4,-137
1016,-55,-94
973,35,-117
1043,59,-133
953,-12,-137
980,82,-125
1012,51,-98
1004,4,-109
1051,31,-86
996,86,-133
1043,27,-121
961,82,-141
980,-4,-133
1027,27,-66
996,51,-145
1023,-31,-90
1000,-63,-109
1031,-16,-141
1020,59,-109
992,-47,-121
957,43,-133
1008,-39,-74
1000,-23,-109
953,27,-121
996,-51,-51
973,-39,-137
957,31,-125
1020,-47,-90
980,-39,-117
969,20,-133
1004,8,-133
949,82,-129
957,-59,-105
965,-66,-145
953,102,-121
996,-23,-109
992,-70,-137
945,94,-105
1008,-20,-86
988,-70,-148
1000,12,-145
1012,-74,-98
965,-23,-102
984,-20,-133
1016,63,-113
961,12,-129
1055,12,-121
957,-31,-141
973,31,-121
1016,55,-98
922,70,-117
1020,47,-109
949,20,-137
1008,-16,-98
992,-82,-109
996,63,-117
1051,31,-121
984,82,-152
1020,-98,-113
1047,47,-70
961,70,-141
1016,-4,-86
1016,-82,-117
957,39,-141
1008,16,-66
965,74,-137
1043,35,-113
934,98,-109
1027,-51,-121
1039,-31,-90
926,94,-113
1004,78,-102
984,-51,-145
996,20,-137
1008,-74,-102
969,-4,-109
973,8,-125
1012,-82,-98
961,20,-117
1059,0,-125
961,-23,-152
984,12,-133
1008,59,-86
938,70,-125
1023,39,-105
957,35,-148
984,0,-121
984,105,-105
1023,20,-105
980,-109,-113
980,82,-152
984,12,-121
930,105,-141
1059,16,-102
969,-23,-113
965,0,-125
996,35,-133
945,70,-137
961,-70,-105
973,-47,-141
965,98,-133
977,0,-109
949,90,-133
1008,31,-78
1004,39,-137
1059,20,-125
1008,12,-113
1016,20,-125
980,-31,-109
938,35,-117
1027,0,-94
992,8,-117
1031,31,-102
953,109,-137
1031,39,-102
965,-20,-121
1004,-39,-148
1016,66,-105
953,20,-129
1047,8,-129
961,-12,-133
953,59,-121
1039,59,-98
926,63,-117
1023,39,-109
961,35,-148
1020,-12,-94
996,-74,-113
988,59,-109
1047,43,-133
980,98,-141
980,-59,-117
1051,35,-74
977,47,-148
1004,-8,-90
1004,-86,-113
992,16,-160
965,20,-59
969,78,-141
1059,27,-113
949,90,-117
996,-16,-109
1023,-39,-86
930,90,-129
992,78,-109
965,-47,-141
1020,12,-145
1004,-74,-109
973,-4,-113
1012,-39,-145
1020,70,-105
969,20,-145
1043,-4,-129
969,-90,-86
1008,23,-129
1074,59,-133
934,16,-117
996,39,-121
1004,-98,-102
965,59,-121
1051,12,-90
980,82,-109
1051,51,-133
969,113,-145
992,-59,-125
1062,23,-74
977,39,-148
992,-20,-86
1008,-70,-121
988,23,-148
1008,-8,-63
996,-70,-141
969,39,-109
1020,-39,-90
992,-8,-113
938,31,-121
1016,-27,-102
1004,20,-109
1012,51,-117
961,-55,-137
957,98,-121
1023,51,-113
992,51,-129
1020,63,-105
965,27,-141
1039,0,-121
949,27,-137
1020,-59,-98
1004,55,-90
930,43,-113
1027,16,-98
941,74,-141
1016,-8,-94
1000,-59,-117
977,78,-109
1035,63,-125
957,113,-160
992,-63,-121
1051,-4,-74
957,94,-148
1004,63,-105
1000,-47,-137
988,12,-156
1004,-39,-66
1000,-55,-152
980,35,-109
1004,-66,-82
1004,16,-125
1035,66,-117
977,-8,-137
1008,-27,-117
1016,59,-109
957,-27,-137
953,98,-125
1016,55,-102
1004,39,-133
1012,59,-94
961,59,-141
1043,4,-113
961,51,-141
1016,-55,-74
1062,39,-90
922,31,-113
1012,0,-98
945,90,-129
1020,-4,-94
1000,-39,-113
961,90,-125
1039,70,-125
980,90,-148
1023,-90,-109
1055,-31,-82
965,98,-141
1004,59,-102
1000,-31,-129
988,12,-141
1000,-59,-78
988,-20,-156
984,31,-113
1004,-78,-94
1004,39,-129
1043,66,-129
977,31,-137
988,-27,-145
996,59,-74
984,86,-148
1035,12,-90
961,63,-121
1039,0,-137
973,82,-121
1012,-4,-125
1055,23,-78
969,16,-141
1004,0,-98
953,94,-137
1043,16,-94
953,-31,-145
980,8,-129
1020,-4,-98
973,94,-121
1035,23,-102
965,-23,-133
1023,98,-141
980,16,-109
910,94,-117
1070,27,-90
953,82,-121
1027,-4,-125
980,0,-152
941,35,-121
949,-31,-86
945,78,-137
1012,4,-117
988,20,-117
1031,43,-113
969,-63,-109
984,94,-121
1035,-39,-109
953,-16,-121
980,102,-133
1012,-55,-90
1035,-74,-133
1016,86,-148
1008,-59,-117
1000,-86,-137
980,-4,-137
992,-12,-98
1059,-12,-82
918,66,-109
1016,70,-113
996,-70,-145
996,23,-113
1004,-59,-94
977,-31,-105
965,16,-137
1039,-51,-78
996,-27,-137
1004,8,-141
1020,-47,-82
1000,20,-102
1047,63,-137
945,-4,-145
973,66,-141
1027,-82,-98
961,23,-125
1000,-4,-145
1000,-59,-86
992,-39,-137
1027,90,-148
973,-59,-137
988,-20,-156
1008,90,-148
996,-51,-105
969,-20,-133
1004,20,-117
1000,-98,-109
957,-4,-141
1012,-20,-133
1051,31,-105
992,35,-117
1055,20,-137
977,70,-168
984,-74,-133
969,59,-78
969,70,-145
1012,16,-90
961,70,-148
1035,0,-121
953,90,-94
1000,27,-105
969,-82,-133
949,98,-125
996,-27,-105
996,-74,-133
941,4,-105
1004,-23,-82
992,-74,-141
1004,16,-145
1008,-70,-94
969,-35,-121
984,-27,-141
1020,59,-117
961,8,-129
1047,59,-121
961,-23,-141
980,23,-125
1027,63,-102
922,70,-113
1012,43,-102
941,27,-137
1012,-20,-105
992,-82,-105
1000,66,-121
1039,31,-129
969,98,-172
1000,-86,-113
961,31,-70
973,51,-148
1004,-16,-90
1016,-78,-117
969,27,-117
1004,-4,-70
1012,-74,-133
973,39,-137
1012,-35,-94
1000,-20,-109
938,23,-117
1020,-43,-74
1027,12,-105
1020,43,-102
957,-55,-141
965,109,-121
1012,-66,-117
965,8,-137
957,-4,-117
988,-55,-105
988,-55,-137
957,105,-125
1020,-59,-105
980,-63,-148
996,-4,-133
988,-20,-113
1016,-27,-66
957,98,-133
1020,51,-113
1004,-23,-129
1023,-20,-125
1016,82,-94
984,-16,-133
988,16,-125
992,-86,-86
980,23,-117
1059,63,-125
938,31,-121
1004,39,-125
1020,-102,-109
988,66,-109
1043,4,-94
949,74,-105
1051,51,-137
1012,98,-168
1008,4,-129
973,-98,-133
965,27,-145
1000,-16,-94
996,-78,-129
1000,23,-137
1000,-27,-82
973,-82,-129
980,-12,-121
1031,35,-121
1000,-23,-125
945,31,-121
1023,-12,-117
949,4,-141
1020,47,-90
965,-66,-141
973,109,-121
1031,-51,-117
1004,-23,-141
969,90,-121
1047,-43,-117
1027,-66,-121
973,109,-125
980,-35,-94
969,-74,-121
984,23,-168
980,-16,-133
953,-78,-129
988,20,-137
980,-47,-90
1004,-47,-129
969,12,-145
1004,-39,-63
1000,-47,-145
988,23,-133
996,-66,-86
996,20,-113
1039,74,-121
969,0,-137
973,12,-125
1016,-94,-86
1000,94,-133
1043,23,-98
953,51,-121
1039,31,-145
988,74,-152
1000,-4,-133
1016,43,-86
957,27,-148
1008,4,-102
945,86,-141
1035,8,-94
973,109,-129
1047,35,-117
1004,-47,-133
969,105,-129
988,-47,-94
969,-59,-137
1000,12,-152
988,8,-125
926,113,-129
1070,23,-82
965,51,-125
1016,16,-66
1012,-23,-133
1020,47,-133
957,-63,-94
949,47,-141
1008,-8,-133
977,16,-113
949,51,-141
1023,-4,-82
992,82,-98
1004,31,-113
957,-4,-137
977,105,-133
1031,-27,-90
1016,-102,-113
996,43,-164
996,-59,-121
1004,-109,-133
973,20,-156
992,-31,-86
996,-90,-129
992,31,-133
1016,-23,-98
992,-90,-129
1008,-8,-109
1031,27,-121
977,-43,-105
949,27,-133
1020,8,-121
961,94,-133
1016,-51,-109
957,-66,-133
965,94,-117
1039,-47,-117
1000,-31,-145
965,105,-121
1043,-27,-121
1023,-66,-121
969,113,-125
1000,-27,-86
984,-90,-125
1000,39,-180
980,-27,-109
957,-98,-125
980,31,-145
996,-31,-94
1000,-70,-133
973,20,-109
1000,-23,-70
1004,-63,-141
980,31,-141
1012,-47,-94
1004,-4,-117
945,16,-121
1008,-51,-82
1020,35,-105
1027,51,-94
957,-35,-133
969,105,-117
1012,-66,-105
961,12,-145
965,0,-125
957,-59,-86
938,113,-121
1031,27,-94
992,59,-117
1070,51,-129
941,31,-125
1004,20,-137
1000,-98,-125
988,20,-109
1043,4,-86
977,102,-125
1027,63,-117
949,94,-145
1000,-63,-109
957,-16,-63
949,98,-137
1020,59,-109
1004,-47,-133
980,23,-129
996,-66,-86
984,-43,-133
980,16,-133
1004,-66,-86
980,4,-105
1055,66,-125
949,-4,-113
977,-16,-113
1047,51,-98
957,0,-145
988,-12,-145
980,-63,-94
1020,20,-148
969,4,-141
969,-59,-102
934,109,-125
1055,12,-90
996,27,-117
1055,31,-129
938,39,-137
1000,27,-137
996,-102,-117
992,-8,-113
1027,23,-117
996,-47,-117
941,43,-121
1027,12,-109
969,63,-117
1027,-27,-105
961,-86,-129
973,109,-113
1047,-31,-133
1008,-43,-133
961,105,-113
1043,-20,-86
1031,-78,-125
957,113,-125
1000,-27,-90
969,-105,-121
980,20,-152
984,8,-121
914,113,-137
1066,20,-98
965,78,-125
1012,31,-74
1035,-39,-129
1000,66,-137
961,-74,-113
969,-23,-137
984,90,-129
973,16,-109
945,82,-133
1031,27,-82
973,51,-137
1062,12,-86
992,0,-121
1020,23,-121
1008,-27,-105
938,35,-113
1016,-27,-78
1004,12,-109
1016,35,-102
957,-63,-129
973,113,-121
1023,-43,-113
965,-4,-141
949,94,-109
1000,-43,-82
1000,-74,-133
949,109,-113
1008,-63,-102
988,-94,-133
973,4,-125
1016,-20,-105
969,-98,-133
1004,31,-141
1012,-55,-94
992,-55,-117
1043,-16,-125
996,63,-105
984,-27,-125
973,23,-125
996,-59,-78
973,-12,-102
965,12,-129
988,-51,-63
980,-55,-133
965,16,-121
1000,-47,-94
969,94,-113
1016,35,-90
1051,-31,-133
996,70,-129
961,-63,-105
969,-47,-141
965,94,-133
980,4,-105
941,90,-129
1008,39,-82
961,35,-133
1059,39,-82
1008,16,-109
1004,16,-121
996,-47,-105
930,51,-117
1027,-12,-70
984,-8,-117
934,59,-113
1047,8,-86
969,113,-117
1035,-35,-121
1000,-31,-137
941,109,-105
1020,-27,-82
1004,-82,-129
953,105,-125
1008,-39,-98
977,-105,-129
973,20,-137
1012,-4,-117
953,-105,-133
984,39,-137
1016,-39,-78
1004,-66,-121
992,23,-133
992,-27,-70
1000,-59,-129
969,35,-129
1016,-43,-74
980,-23,-109
949,27,-121
1008,-35,-66
973,-20,-125
945,31,-113
1031,-35,-90
973,102,-109
1039,39,-105
1016,12,-137
973,0,-145
980,-55,-98
941,121,-133
1051,27,-98
969,20,-117
965,35,-141
984,35,-94
1008,-16,-125
1059,31,-86
969,31,-125
1043,-12,-125
980,-63,-98
949,-27,-129
1031,47,-129
1000,-27,-117
938,55,-141
1051,-12,-70
980,-66,-105
938,47,-121
1047,39,-98
973,55,-148
1008,-27,-129
973,-94,-121
945,51,-141
1031,43,-117
941,66,-105
1027,82,-117
1000,-55,-137
988,27,-141
1020,-55,-74
957,-63,-121
957,20,-117
1020,-39,-74
1043,4,-141
1035,23,-133
1000,-35,-141
961,94,-145
1016,39,-105
953,59,-105
1039,39,-82
1027,12,-125
988,31,-141
988,0,-102
1023,39,-133
992,-70,-109
957,35,-90
1059,4,-74
977,63,-148
1004,63,-133
957,-55,-117
949,35,-125
1051,-27,-94
965,-23,-109
945,35,-133
1012,-47,-78
977,90,-109
1035,35,-109
1035,-74,-129
953,90,-121
1039,-43,-109
996,-86,-125
930,20,-125
1004,-12,-90
992,-82,-133
996,27,-152
1031,-63,-109
969,-47,-117
965,16,-137
1039,-27,-82
969,-63,-145
984,27,-141
1043,-35,-90
938,20,-105
1039,59,-133
984,-12,-145
980,98,-117
1035,-47,-109
1031,-59,-121
969,90,-125
988,-23,-86
977,-70,-121
953,63,-148
977,47,-121
930,98,-129
1059,16,-94
961,27,-113
1027,27,-121
1027,-39,-133
965,66,-125
969,-94,-105
984,8,-145
977,4,-141
969,55,-117
1004,51,-125
973,-63,-109
1008,78,-121
1043,-4,-113
969,16,-129
961,31,-141
973,-8,-70
949,55,-125
1043,51,-125
992,16,-109
988,47,-117
988,-63,-133
969,74,-105
1035,-47,-105
1008,-31,-141
973,102,-113
1039,-39,-125
1047,-55,-117
957,86,-117
984,-27,-90
988,-70,-121
969,74,-148
1016,-63,-113
984,-78,-129
961,0,-129
1000,-55,-94
988,-82,-137
957,39,-113
1000,-31,-90
992,-74,-129
973,27,-117
1031,-70,-109
969,-35,-121
980,-12,-145
996,74,-117
953,-55,-148
953,31,-133
1016,-66,-102
988,-16,-113
949,31,-129
1039,-39,-78
1012,-43,-117
945,43,-121
1059,-23,-94
961,82,-86
1051,55,-113
1000,-20,-145
977,102,-117
1023,-51,-98
992,23,-137
1023,12,-141
980,47,-70
965,47,-129
1043,-63,-94
965,59,-145
1047,47,-90
965,4,-137
957,47,-105
973,-102,-105
914,43,-121
1031,39,-90
953,39,-145
1043,-12,-109
1012,-74,-129
973,63,-109
1043,63,-133
988,74,-117
992,-31,-148
1004,-82,-70
988,82,-121
1000,27,-129
945,-94,-125
969,23,-148
1000,-23,-90
926,98,-113
1051,39,-113
1004,-8,-94
980,78,-148
1020,-66,-90
1031,4,-113
973,27,-137
980,23,-113
988,0,-156
996,-55,-74
980,16,-137
1012,74,-94
980,23,-137
1016,27,-137
949,-86,-94
988,78,-137
1059,35,-78
980,63,-152
988,47,-113
953,82,-137
1023,27,-117
1004,-4,-94
980,23,-148
1012,-43,-98
1031,-23,-113
980,31,-145
1039,-27,-113
988,-39,-125
973,16,-129
1016,-20,-117
949,-31,-90
996,43,-191
992,51,-98
977,90,-129
984,-35,-82
1016,-63,-125
980,82,-117
961,-105,-113
992,-51,-133
945,78,-137
1023,-51,-109
980,-59,-125
1004,27,-148
1000,-117,-117
984,-70,-145
965,4,-125
996,4,-90
941,74,-129
1000,39,-63
988,43,-117
1043,35,-90
965,16,-148
996,43,-117
977,94,-94
988,31,-105
996,-47,-90
996,98,-141
969,23,-105
996,94,-133
1020,39,-90
953,-63,-125
969,16,-133
969,-82,-105
945,-66,-113
957,12,-137
984,-27,-90
957,70,-121
1043,63,-113
973,-51,-125
1000,90,-141
996,-86,-102
1023,16,-141
969,8,-129
949,27,-105
1020,-86,-121
1031,16,-98
969,-16,-152
969,27,-105
988,-70,-98
918,47,-109
1004,20,-98
996,113,-125
1016,4,-109
996,-39,-86
988,43,-145
1004,-20,-90
1000,98,-121
1016,35,-145
996,0,-125
992,86,-148
1004,-4,-55
1020,86,-164
1016,16,-82
980,-35,-152
984,8,-145
988,0,-74
969,66,-105
1000,-35,-94
1027,12,-125
977,-31,-137
973,-47,-129
1012,117,-109
1004,20,-121
1016,-125,-90
996,51,-133
980,-47,-78
1039,102,-141
984,51,-125
996,-90,-78
961,86,-86
1016,-141,-47
984,-102,-145
965,20,-152
1000,-47,-113
1000,-35,-98
961,31,-55
1012,-66,-59
957,-74,-125
934,23,-156
1020,-12,-137
984,12,-86
988,43,-94
988,-230,-74
969,63,-141
984,16,-152
1004,125,-156
1008,141,-113
1043,27,-82
1008,-63,-105
977,8,-94
984,113,-180
1031,59,-129
969,133,-98
988,-20,-74
992,-98,-82
957,74,-133
1043,-8,-160
996,-43,-137
965,117,-121
984,-12,-55
1000,-227,-70
965,102,-145
1023,-20,-137
992,-63,-152
961,129,-133
1004,-4,-31
969,-191,-74
957,102,-129
1051,-23,-172
973,98,-152
1004,86,-141
984,-102,-51
1031,82,-98
1066,20,-82
1031,63,-187
1004,63,-148
1016,-16,-133
965,31,-94
1020,43,-70
1012,94,-105
977,-74,-133
980,-39,-148
1016,176,-125
969,-51,-82
1031,-47,-66
1027,55,-113
1000,-59,-137
996,-51,-148
938,172,-137
1020,-59,-78
1020,-43,-63
1008,-86,-113
945,4,-152
988,-74,-148
930,74,-129
1039,-70,-90
1008,-47,-66
977,-8,-105
957,-4,-152
984,-78,-145
977,145,-133
988,20,-90
1016,-59,-66
1016,-105,-129
961,4,-160
1008,-90,-141
930,47,-168
1039,-59,-98
992,109,-55
1016,-176,-102
1023,-113,-133
1020,82,-145
1008,47,-156
953,78,-98
934,39,-82
996,-117,-23
965,43,-172
1008,27,-141
992,20,-148
1020,109,-94
1043,59,-82
957,-47,-74
1000,-27,-156
1020,12,-152
977,55,-148
1012,-27,-94
953,74,-78
1055,-105,-63
1000,63,-109
977,-35,-191
1047,-23,-176
1020,94,-82
973,-20,-66
1059,-90,-74
973,35,-113
992,-35,-195
1035,-74,-172
1023,98,-105
980,-27,-70
1000,-148,-78
996,47,-121
984,-27,-199
957,-82,-148
1023,102,-117
1000,-31,-66
996,43,-70
988,59,-125
1043,-16,-184
1004,12,-125
996,121,-148
969,-82,-74
1020,4,-63
1039,35,-102
992,-4,-137
961,55,-172
957,86,-117
941,27,-90
1000,-20,-55
1055,-152,-102
953,27,-156
1023,-39,-137
965,-8,-141
969,63,-102
984,-8,-63
1023,-125,-98
957,31,-145
1020,-51,-145
969,86,-133
1020,-59,-121
988,0,-66
1008,-78,-121
1004,-105,-141
1023,-43,-137
988,94,-145
1008,-59,-98
1004,0,-63
926,-164,-98
1016,-90,-133
977,-47,-133
1004,102,-141
1000,-12,-98
1004,8,-63
938,-168,-70
1016,-23,-133
973,-78,-125
1020,113,-152
977,43,-98
1023,-27,-74
910,-152,-59
996,74,-145
1000,109,-133
1023,47,-148
992,66,-105
980,63,-98
1008,-113,-47
1008,125,-172
1016,23,-180
969,-4,-152
984,78,-117
965,-90,-63
977,-47,-66
969,47,-137
977,-109,-156
984,98,-160
1035,105,-113
1027,0,-51
1012,-55,-78
973,-63,-94
1039,-16,-195
984,23,-160
1008,-4,-121
1023,-8,-47
988,12,-105
973,-82,-82
1027,-8,-184
1004,27,-133
988,8,-117
973,63,-94
1004,74,-70
988,66,-113
992,-31,-125
977,-63,-152
941,141,-113
992,-39,-55
1008,-39,-59
980,-8,-117
941,-27,-145
980,-70,-148
996,137,-133
965,-12,-82
988,-51,-63
1004,31,-105
945,-20,-148
973,-90,-148
984,137,-129
957,27,-94
1016,86,-66
1051,-176,-105
1027,-86,-129
1035,66,-133
988,43,-141
961,43,-86
961,59,-78
910,-227,-47
996,0,-156
1000,16,-152
996,-16,-141
965,121,-86
1027,8,-90
957,-43,-47
1043,109,-160
996,-23,-160
957,113,-164
1000,-4,-98
1027,0,-66
980,-66,-82
1000,-12,-133
992,-20,-176
945,51,-148
992,-16,-98
1023,-12,-59
973,4,-78
988,-23,-109
988,-35,-176
969,86,-156
996,-4,-82
969,-23,-66
984,70,-63
957,-31,-94
996,-51,-160
988,90,-164
992,-4,-94
969,-47,-55
1004,43,-82
965,-39,-90
1004,51,-148
988,-59,-137
1016,16,-105
973,39,-51
996,8,-98
992,94,-113
1004,-20,-168
1020,39,-148
984,113,-148
953,-102,-55
992,43,-78
1031,-74,-78
957,-90,-117
965,70,-152
1008,66,-121
1031,8,-66
980,59,-82
1023,-109,-86
965,66,-141
1023,-23,-137
996,82,-133
1023,-74,-113
988,8,-63
934,-152,-90
1027,-78,-133
1016,-23,-125
1012,90,-145
1012,-20,-90
984,20,-51
945,-148,-98
1016,0,-141
949,-86,-148
980,66,-180
977,43,-94
1020,152,-94
953,-141,-31
1016,43,-164
969,12,-180
996,8,-117
988,82,-109
965,-82,-78
1020,-39,-70
996,16,-156
980,-102,-172
1016,8,-148
1039,86,-148
1023,16,-43
1016,-66,-102
965,43,-102
969,43,-176
1004,35,-145
1043,152,-133
1016,0,-82
1023,113,-74
1016,0,-109
977,-113,-109
961,98,-156
980,-27,-121
1016,-94,-66
969,39,-63
1016,-211,-63
1000,-90,-148
965,23,-141
992,-47,-125
1020,-98,-94
965,39,-86
1016,-191,-55
977,-94,-141
953,16,-187
1004,-51,-121
965,-31,-74
957,43,-82
988,-219,-63
980,-31,-113
957,12,-180
1008,-43,-129
977,35,-82
996,70,-82
996,-211,-63
996,12,-133
969,-51,-156
984,4,-160
961,105,-117
1055,43,-82
969,-43,-51
1023,125,-168
973,8,-168
1031,63,-121
1027,109,-102
984,4,-90
1004,-129,-70
957,82,-125
1031,-27,-172
957,-35,-141
977,125,-148
992,-31,-35
1020,35,-55
973,23,-113
973,-137,-168
988,16,-137
1051,74,-117
1004,66,-63
1004,109,-82
1008,-66,-117
965,-16,-148
1020,82,-168
973,12,-117
992,4,-82
1027,-8,-63
1008,43,-121
992,-141,-133
1000,-20,-148
953,137,-137
1043,-90,-78
1012,-20,-63
992,-78,-105
988,-39,-137
1012,-35,-125
957,98,-148
1020,-35,-94
1000,-8,-63
1023,-102,-86
957,47,-152
1000,-35,-129
973,74,-152
1016,-78,-117
1020,-12,-43
996,-125,-109
961,47,-125
1004,-43,-133
992,74,-152
1027,-74,-94
1023,-4,-59
977,-105,-94
1027,0,-145
984,-51,-137
992,82,-152
984,-12,-70
1004,-4,-82
977,-86,-74
992,39,-164
969,-43,-133
984,98,-156
996,82,-94
1012,137,-102
980,-152,-59
1000,20,-148
969,20,-164
980,-16,-113
1004,90,-125
1039,43,-102
1008,-55,-78
1008,141,-164
973,4,-168
969,94,-156
1039,86,-117
1027,35,-43
996,-23,-86
961,-63,-82
1027,20,-191
988,-12,-133
1008,8,-141
957,4,-70
996,27,-86
992,63,-102
977,-74,-109
992,-12,-145
945,105,-137
1004,-82,-43
1016,-4,-82
980,8,-125
969,-66,-113
988,-23,-141
934,86,-141
1016,-66,-63
996,-27,-59
996,23,-117
1012,-102,-98
1000,-35,-145
934,74,-156
1035,-90,-63
988,109,-66
1035,-78,-78
1004,-125,-113
1000,105,-141
992,20,-148
957,63,-78
957,43,-66
977,-176,-43
